titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Bmw X2 M Pack Negociabil,"49 250 €
Prețul e negociabil",49250.0,2025,6 000,https://www.olx.ro/d/oferta/vand-bmw-x2-m-pack-negociabil-IDjOqZ8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nygs5nak3ena1-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/z7y4vrdbcmvx-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/q7xrevpwjg743-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/gaio5x08oijc2-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/uc9z06ghv8go-RO/image;s=1000x666,petrol,automatic,SUV,BMW,X2,olx_jOqZ8,2025-09-18T18:35:43.912726
Bmw Seria 3 Gt 318D F34 2017 Automat Full Led Intretinut Exemplar,"16 199 €
Prețul e negociabil",16199.0,2017,192 000,https://www.olx.ro/d/oferta/bmw-seria-3-gt-318d-f34-2017-automat-full-led-intretinut-exemplar-IDjJqmC.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wlbc01vtrkly2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/24j373z134fd2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nj52lrsbaukd1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7gxnkky7gqyt1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/947zdz0rce4x-RO/image;s=1000x750,diesel,automatic,Hatchback,BMW,Seria 3,olx_jJqmC,2025-09-18T18:36:14.734159
Bmw 530E G30 2018 Hibrid Full Led Softclose Nappa 252 Cp E6,18 999 €,18999.0,2018,182 000,https://www.olx.ro/d/oferta/bmw-530e-g30-2018-hibrid-full-led-softclose-nappa-252-cp-e6-IDjL52D.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/g8oz0gythy262-RO/image;s=1600x810;https://frankfurt.apollo.olxcdn.com:443/v1/files/xr6bsxpf288-RO/image;s=1600x824;https://frankfurt.apollo.olxcdn.com:443/v1/files/pfdfcga3zr8k1-RO/image;s=1600x813;https://frankfurt.apollo.olxcdn.com:443/v1/files/3tlgiopu4jr83-RO/image;s=1600x835;https://frankfurt.apollo.olxcdn.com:443/v1/files/plsv2vgia8762-RO/image;s=1600x898,N/A,N/A,Berlina,BMW,Unknown,olx_jL52D,2025-09-18T18:37:14.111113
Bmw Seria 3 G20 2 0D 190Hp Automat Laser Camera 360,20 990 €,20990.0,2019,195 000,https://www.olx.ro/d/oferta/bmw-seria-3-g20-2-0d-190hp-automat-laser-camera-360-IDjIBPg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7whn5vgnc9gg3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/6qqmt1d711sq2-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/rmf9cqt1nie31-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/xose2fut2i8o2-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ub89wbrc9p3-RO/image;s=1000x563,diesel,automatic,Berlina,BMW,Seria 3,olx_jIBPg,2025-09-18T18:37:29.376140
Bmw Seria 7 Model 745E Plug In Hybrid,48 900 €,48900.0,2019,126 524,https://www.olx.ro/d/oferta/bmw-seria-7-model-745e-plug-in-hybrid-IDjNcLB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gs2htj1br0a82-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/8br8f9ogw8cb3-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/iur67scxwh383-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/7ziq7vcbvq033-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/87liwdaytjm3-RO/image;s=563x1000,N/A,automatic,Berlina,BMW,Seria 7,olx_jNcLB,2025-09-18T18:37:43.454546
Bmw 518 Luxury Edition An 2019 168000 Km Reali,"19 500 €
Prețul e negociabil",19500.0,2019,186 000,https://www.olx.ro/d/oferta/bmw-518-luxury-edition-an-2019-168000-km-reali-IDjOVf0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6d2ii1usrenb2-RO/image;s=1600x914;https://frankfurt.apollo.olxcdn.com:443/v1/files/5gqgz43hg2g5-RO/image;s=1600x1383;https://frankfurt.apollo.olxcdn.com:443/v1/files/411asvsduovc2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/j7mdij1peme62-RO/image;s=1600x975;https://frankfurt.apollo.olxcdn.com:443/v1/files/pj1m0jp5ukpj2-RO/image;s=1600x976,diesel,automatic,Berlina,BMW,Unknown,olx_jOVf0,2025-09-18T18:38:20.962785
Vand Bmw 520 Luxury 2017 2 0 Diesel Euro 6 Recent Inmatriculat,21 500 €,21500.0,2017,136 000,https://www.olx.ro/d/oferta/vand-bmw-520-luxury-2017-2-0-diesel-euro-6-recent-inmatriculat-IDjzUn5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5p0u50pbf1ar3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n6k090cu248a-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8l8gy1d1ydf11-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/p7tjcrailyjn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8x20vpxoxouv2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jzUn5,2025-09-18T18:38:28.293726
Mercedes Benz Gle 350E Coupe 4 Matic Amg Eq 2022,"58 000 €
Prețul e negociabil",58000.0,2022,118 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-350e-coupe-4-matic-amg-eq-2022-IDjJPND.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/w8i6xusgye4k-RO/image;s=1000x741;https://frankfurt.apollo.olxcdn.com:443/v1/files/no72krhkp6el-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/hsshhaa0oqhr1-RO/image;s=1000x882;https://frankfurt.apollo.olxcdn.com:443/v1/files/sovrguf4nqp31-RO/image;s=1000x773;https://frankfurt.apollo.olxcdn.com:443/v1/files/j7lbesnbekxw-RO/image;s=1000x884,N/A,automatic,SUV,MG,Unknown,olx_jJPND,2025-09-18T18:38:35.149250
Mercedes Benz E 300De 306 Cp Plung In Hybrid Camera Distronic,"29 500 €
Prețul e negociabil",29500.0,2021,157 000,https://www.olx.ro/d/oferta/mercedes-benz-e-300de-306-cp-plung-in-hybrid-camera-distronic-IDjOCz6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vn0dj59ss94s2-RO/image;s=1800x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3331xg5sze9i1-RO/image;s=1800x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/jkv2l0guee0l3-RO/image;s=1500x1800;https://frankfurt.apollo.olxcdn.com:443/v1/files/jz7rneod1dic3-RO/image;s=1500x1800;https://frankfurt.apollo.olxcdn.com:443/v1/files/4fv6pa8ysx223-RO/image;s=1800x1500,diesel,automatic,Berlina,Unknown,Unknown,olx_jOCz6,2025-09-18T18:39:05.534580
Mercedes A180 1 5 Diesel 2019,"16 500 €
Prețul e negociabil",16500.0,2019,130 000,https://www.olx.ro/d/oferta/mercedes-a180-1-5-diesel-2019-IDjMXzK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hgty7oksq5f41-RO/image;s=1612x1339;https://frankfurt.apollo.olxcdn.com:443/v1/files/ge7sf7qce3ly2-RO/image;s=1920x1467;https://frankfurt.apollo.olxcdn.com:443/v1/files/qll8v6rb7uaa-RO/image;s=1941x1381;https://frankfurt.apollo.olxcdn.com:443/v1/files/xfnanoiicvrd-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/w43h3pqf6tzj3-RO/image;s=2000x1500,diesel,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jMXzK,2025-09-18T18:39:20.464137
Mercedes Gle Coupe 53 Amg 4Matic Plus,71 000 €,71000.0,2022,147 500,https://www.olx.ro/d/oferta/mercedes-gle-coupe-53-amg-4matic-plus-IDjNgPD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a2x9341v2tof2-RO/image;s=912x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/41ounr95skjo1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/khoz1durzu7v2-RO/image;s=1000x685;https://frankfurt.apollo.olxcdn.com:443/v1/files/ldf00dswrb2j-RO/image;s=922x907;https://frankfurt.apollo.olxcdn.com:443/v1/files/krlbqw9wavve2-RO/image;s=887x886,petrol,automatic,SUV,MG,Unknown,olx_jNgPD,2025-09-18T18:39:36.619904
Mercedes Benz S Class 350 Diesel Long Avariat,"23 000 €
Prețul e negociabil",23000.0,2018,171 000,https://www.olx.ro/d/oferta/mercedes-benz-s-class-350-diesel-long-avariat-IDjORMX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/accf8bmh76xr1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vqzu0bl97u471-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4mxc92h7axig2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/yrflazgedte-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/petmw4poq4oj2-RO/image;s=750x1000,diesel,automatic,Berlina,Unknown,Unknown,olx_jORMX,2025-09-18T18:39:43.190626
Mercedes Benz Citan Lung 2020 12 109 Cdi Carte Service Tuv,"8 990 €
Prețul e negociabil",8990.0,2020,189 978,https://www.olx.ro/d/oferta/mercedes-benz-citan-lung-2020-12-109-cdi-carte-service-tuv-IDj8g2c.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sryxnbq4ofck2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/581qllbg4yfb3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/brfzchc10v7v-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/g9hv767brumx-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8qc7h6imvrr3-RO/image;s=1000x1000,diesel,manual,Pickup,Unknown,Unknown,olx_j8g2c,2025-09-18T18:39:58.157830
Gle 350De Airmatic Hybrid Plugin,51 000 €,51000.0,2022,65 000,https://www.olx.ro/d/oferta/gle-350de-airmatic-hybrid-plugin-IDjGMyI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3nmv0xvl2mg02-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zd37rlpefnem-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gqd5o8f0mk8i2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/opxj26xk6qc11-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yvuwa9w9v49p-RO/image;s=1500x2000,N/A,automatic,SUV,Unknown,Unknown,olx_jGMyI,2025-09-18T18:40:14.424050
Mercedes X 350 Off Road,52 900 €,52900.0,2020,180 000,https://www.olx.ro/d/oferta/mercedes-x-350-off-road-IDjHbQw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/r3vsrglpe7ov2-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/le7e9xlfjkrw2-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/wj1ced71ibr83-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/gjhjvq0v7hmw1-RO/image;s=1080x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zjfjwe1z85m2-RO/image;s=1080x1080,diesel,automatic,Pickup,Unknown,Unknown,olx_jHbQw,2025-09-18T18:40:29.373603
Vand Mercedes C 250 Amg Biturbo 204 Hp Coupe 4Matic,"27 000 €
Prețul e negociabil",27000.0,2018,152 000,https://www.olx.ro/d/oferta/vand-mercedes-c-250-amg-biturbo-204-hp-coupe-4matic-IDjOXf1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kfj5imnul4y3-RO/image;s=950x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0xf5cfikxxst2-RO/image;s=1000x825;https://frankfurt.apollo.olxcdn.com:443/v1/files/hop8yu3irkgz1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uz2sq3k9lc9g2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rfa9j2q7ccqs1-RO/image;s=750x1000,diesel,automatic,Coupe,MG,Unknown,olx_jOXf1,2025-09-18T18:41:16.103613
Vand Mercedes Benz W213 E 220D,"20 700 €
Prețul e negociabil",20700.0,2017,113 000,https://www.olx.ro/d/oferta/vand-mercedes-benz-w213-e-220d-IDjOE8I.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rallrh6li4ht1-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/3qd4dawah2w13-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/kjoyws7pspi83-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/egko14h34lnj-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/jyro1cdkf35e1-RO/image;s=4000x2252,diesel,automatic,Break,Unknown,Unknown,olx_jOE8I,2025-09-18T18:41:40.566225
Mercedes Cls An 2016 Motor 2 0 D An 2019,7 894 €,7894.0,2019,17 000,https://www.olx.ro/d/oferta/mercedes-cls-an-2016-motor-2-0-d-an-2019-IDjOVVD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gyp1a3xycxkq2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/1qp4wwnreh283-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/hwcsv6ob7qjo-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/tn3d8ytaunrp-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/21hxwl9vgf13-RO/image;s=899x1599,diesel,automatic,Berlina,Unknown,Unknown,olx_jOVVD,2025-09-18T18:41:55.809558
Vand Mercedes G Class,76 000 €,76000.0,2018,119 000,https://www.olx.ro/d/oferta/vand-mercedes-g-class-IDjDMfD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dgwb45v9y4x42-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t2mu6l7cje351-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vai1to2u3uj7-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7p7zyjtz0363-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/972c3xti9y8e-RO/image;s=1500x2000,diesel,automatic,Coupe,Unknown,Unknown,olx_jDMfD,2025-09-18T18:42:32.791726
Mercedes Benz Gle Coupe 450 D 4Matic Amg Tva Deductibil,"108 000 €
Prețul e negociabil",108000.0,2025,3 500,https://www.olx.ro/d/oferta/mercedes-benz-gle-coupe-450-d-4matic-amg-tva-deductibil-IDjM4DB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zxi7wlo7gqey2-RO/image;s=1530x2040;https://frankfurt.apollo.olxcdn.com:443/v1/files/8pr8meeo624g1-RO/image;s=1530x2040;https://frankfurt.apollo.olxcdn.com:443/v1/files/a90t2jg0qoeq-RO/image;s=2040x1530;https://frankfurt.apollo.olxcdn.com:443/v1/files/83lz9ldlgsof2-RO/image;s=2040x1530;https://frankfurt.apollo.olxcdn.com:443/v1/files/z0vk95l8hcsk3-RO/image;s=2040x1530,diesel,N/A,Coupe,MG,Unknown,olx_jM4DB,2025-09-18T18:42:49.315516
Gle Coupe 400D 4 Matic 2024 Amg Edition 330 Cp,"83 000 €
Prețul e negociabil",83000.0,2024,58 000,https://www.olx.ro/d/oferta/gle-coupe-400d-4-matic-2024-amg-edition-330-cp-IDjOnxs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/umjwnuwr31la2-RO/image;s=1000x728;https://frankfurt.apollo.olxcdn.com:443/v1/files/ssr53xrlhtq21-RO/image;s=1000x724;https://frankfurt.apollo.olxcdn.com:443/v1/files/hly57iov1s7b-RO/image;s=1000x616;https://frankfurt.apollo.olxcdn.com:443/v1/files/dcr6c7rumdd4-RO/image;s=1000x709;https://frankfurt.apollo.olxcdn.com:443/v1/files/0tvrgs7cuv493-RO/image;s=1000x636,diesel,automatic,Coupe,MG,Unknown,olx_jOnxs,2025-09-18T18:43:19.831247
Mercedes S400D Long 4 Matic Amg Exclusive Variante,"72 500 €
Prețul e negociabil",72500.0,2022,187 000,https://www.olx.ro/d/oferta/mercedes-s400d-long-4-matic-amg-exclusive-variante-IDjJzis.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0t500bseb39c-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/5in9q669rmmd3-RO/image;s=1000x632;https://frankfurt.apollo.olxcdn.com:443/v1/files/7cssmbqsdoo31-RO/image;s=1000x618;https://frankfurt.apollo.olxcdn.com:443/v1/files/jh42k6a54x1o1-RO/image;s=1000x607;https://frankfurt.apollo.olxcdn.com:443/v1/files/owtok86f9vit-RO/image;s=1000x750,diesel,automatic,Berlina,MG,Unknown,olx_jJzis,2025-09-18T18:43:28.539643
Mercedes C 200 W205 Amg 2020,21 900 €,21900.0,2020,189 000,https://www.olx.ro/d/oferta/mercedes-c-200-w205-amg-2020-IDjOTJW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ui3n0ajzb69p2-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/4f73zbwadzdu1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/sawzimhyz5g7-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ihe4l7torfdu-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/5wfboixg24ws1-RO/image;s=1600x1200,diesel,automatic,Berlina,MG,Unknown,olx_jOTJW,2025-09-18T18:43:58.270013
Mercedes Benz Gla200D,16 999 €,16999.0,2018,92 000,https://www.olx.ro/d/oferta/mercedes-benz-gla200d-IDjDL5B.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7fkk25ys5bv92-RO/image;s=1000x704;https://frankfurt.apollo.olxcdn.com:443/v1/files/p1u5fx0wy0iu2-RO/image;s=1000x687;https://frankfurt.apollo.olxcdn.com:443/v1/files/j4ypnqgole5y2-RO/image;s=1000x701;https://frankfurt.apollo.olxcdn.com:443/v1/files/krcoykf8a7wm1-RO/image;s=1000x687;https://frankfurt.apollo.olxcdn.com:443/v1/files/c8m5corhojiq1-RO/image;s=1000x709,diesel,automatic,SUV,Unknown,Unknown,olx_jDL5B,2025-09-18T18:44:06.148887
Mercedes Gle 400D,51 800 €,51800.0,2019,144 000,https://www.olx.ro/d/oferta/mercedes-gle-400d-IDj7ZGW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rl0dkm40h3q23-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ifqrm5nbc4jb3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/fz4o4nnsiexh2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/0u7cpw1ui3vo2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ly2lnet8xoc21-RO/image;s=1600x1200,electric,automatic,SUV,Unknown,Unknown,olx_j7ZGW,2025-09-18T18:44:37.206335
Gle Coupe 400D 4 Matic 2024 Amg Edition 330 Cp,"83 000 €
Prețul e negociabil",83000.0,2024,58 000,https://www.olx.ro/d/oferta/gle-coupe-400d-4-matic-2024-amg-edition-330-cp-IDjOnxs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/umjwnuwr31la2-RO/image;s=1000x728;https://frankfurt.apollo.olxcdn.com:443/v1/files/ssr53xrlhtq21-RO/image;s=1000x724;https://frankfurt.apollo.olxcdn.com:443/v1/files/hly57iov1s7b-RO/image;s=1000x616;https://frankfurt.apollo.olxcdn.com:443/v1/files/dcr6c7rumdd4-RO/image;s=1000x709;https://frankfurt.apollo.olxcdn.com:443/v1/files/0tvrgs7cuv493-RO/image;s=1000x636,diesel,automatic,Coupe,MG,Unknown,olx_jOnxs,2025-09-18T18:44:44.629355
Mercedes Benz Gle 350 De Amg Plug In Hybrid,"52 800 €
Prețul e negociabil",52800.0,2021,120 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-350-de-amg-plug-in-hybrid-IDjxdrt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wipdl695gjba1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/igvyh333idb-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eecampw43txa-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jremqnbwligb2-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5khxd8mgxd7r3-RO/image;s=1000x667,N/A,automatic,SUV,MG,Unknown,olx_jxdrt,2025-09-18T18:44:52.593588
Porsche Cayenne Coupe,67 777 €,67777.0,2021,98 000,https://www.olx.ro/d/oferta/porsche-cayenne-coupe-IDjLkKl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gd56q9hrxjyy-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/gnmauf07y8aq3-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/yi2hnfr4wobq1-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/5l314crfx1a52-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/0lauii38eif92-RO/image;s=1000x664,petrol,automatic,Coupe,Porsche,Cayenne,olx_jLkKl,2025-09-18T18:45:24.019258
