titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mercedes Clasa C,"22 500 €
Prețul e negociabil",22500.0,2017,111 674,https://www.olx.ro/d/oferta/mercedes-clasa-c-IDjDtMw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/r6ljk9f1fevk-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/hdb2sflt2hv1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/mkfubmbx20wf2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/7ugjoxay60972-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/c4taxowo5egj-RO/image;s=768x1024,diesel,automatic,Berlina,Unknown,Unknown,olx_jDtMw,2025-09-16T14:46:24.536411
Mercedes C220 Packet C63 Amg Maxhaust Burmaster 2017,"23 350 €
Prețul e negociabil",23350.0,2017,190 000,https://www.olx.ro/d/oferta/mercedes-c220-packet-c63-amg-maxhaust-burmaster-2017-IDjNarG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zc2ogdbv2eym2-RO/image;s=1000x793;https://frankfurt.apollo.olxcdn.com:443/v1/files/g111iupdx5a81-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/21b9nec96ti23-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/67np7i7fktce3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/k3qpxvhxverv1-RO/image;s=1000x643,diesel,automatic,Coupe,MG,Unknown,olx_jNarG,2025-09-16T14:46:37.717889
Mercedes Glc 220D 4Matic Coupe,77 000 €,77000.0,2024,29 755,https://www.olx.ro/d/oferta/mercedes-glc-220d-4matic-coupe-IDjOy6L.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ai3kw7ce2nys1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/jgcjjv14h8me3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/5b2b8qyg5rc62-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/fida4z8rgnzg1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ynagy4bo85p2-RO/image;s=2000x1500,diesel,automatic,Coupe,Unknown,Unknown,olx_jOy6L,2025-09-16T14:46:44.579547
Mercedes C Class W205 I 4 Matic Primul Proprietar,"20 499 €
Prețul e negociabil",20499.0,2017,117,https://www.olx.ro/d/oferta/mercedes-c-class-w205-i-4-matic-primul-proprietar-IDjLp4V.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wq3zkivx4ewy-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/udhhzrjgmua72-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8gjoin10w2tu3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ubpy5ak7c1fx2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v48qg2o5whx61-RO/image;s=750x1000,diesel,automatic,Berlina,Unknown,Unknown,olx_jLp4V,2025-09-16T14:47:05.098863
Mercedes Gt 43 Amg,64 999 €,64999.0,2019,90 241,https://www.olx.ro/d/oferta/mercedes-gt-43-amg-IDjDvTX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cs0nwme7a2jv-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/is72sm4zlrz82-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/844ijtl2cpq73-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9df2k4cfq1q-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rg3iti8u3efk3-RO/image;s=750x1000,hybrid,automatic,Berlina,MG,Unknown,olx_jDvTX,2025-09-16T14:47:11.959622
Mercedes C200 Euro6 Transmisie Automata 7G Tronic Plus A,"14 999 €
Prețul e negociabil",14999.0,2017,195 000,https://www.olx.ro/d/oferta/mercedes-c200-euro6-transmisie-automata-7g-tronic-plus-a-IDjOvWz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hbr14u37rwnr3-RO/image;s=1420x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/ngurrkv9kjmx1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jjqfoxaqq0pv2-RO/image;s=1769x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/g2tmm4819cde-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ijyi9q2khr8u-RO/image;s=2000x1500,diesel,automatic,Berlina,Unknown,Unknown,olx_jOvWz,2025-09-16T14:47:26.860855
Mercedes Benz Cla 200D 4Matic Amg,"37 999 €
Prețul e negociabil",37999.0,2020,80 000,https://www.olx.ro/d/oferta/mercedes-benz-cla-200d-4matic-amg-IDjOvzu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2aw0yab7bskg1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ifmgs1t8oik52-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gfwnakr3pkb3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rms47syslkr02-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xbupumpo51j92-RO/image;s=750x1000,diesel,automatic,Coupe,MG,Unknown,olx_jOvzu,2025-09-16T14:47:33.458100
Mercedes Benz C220Cdi 4Matic Tva Deductibil,"23 600 €
Prețul e negociabil",23600.0,2020,59 000,https://www.olx.ro/d/oferta/mercedes-benz-c220cdi-4matic-tva-deductibil-IDjNv6K.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xhwtugdc840s-RO/image;s=694x416;https://frankfurt.apollo.olxcdn.com:443/v1/files/nyqlxgb8yrmv3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/cv81h777ij6w2-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/0i8wv9r6zo9h3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/irhoswxizo6u2-RO/image;s=1024x768,diesel,automatic,Berlina,Unknown,Unknown,olx_jNv6K,2025-09-16T14:47:45.774141
Mercedes Benz Glc D 220 4Matic,"27 800 €
Prețul e negociabil",27800.0,2018,99 400,https://www.olx.ro/d/oferta/mercedes-benz-glc-d-220-4matic-IDjMJHF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0bm2eoi12aq02-RO/image;s=1418x1185;https://frankfurt.apollo.olxcdn.com:443/v1/files/ichckbiuhd7c-RO/image;s=1412x1068;https://frankfurt.apollo.olxcdn.com:443/v1/files/fvl0to98ire12-RO/image;s=720x1560;https://frankfurt.apollo.olxcdn.com:443/v1/files/0b5jxrpofgrd-RO/image;s=720x1560;https://frankfurt.apollo.olxcdn.com:443/v1/files/cheatyo3ra2m3-RO/image;s=720x1560,diesel,automatic,SUV,Unknown,Unknown,olx_jMJHF,2025-09-16T14:48:00.436609
Merceses Glc Copue 250D Amg Unic Propietar,25 900 €,25900.0,2018,150 600,https://www.olx.ro/d/oferta/merceses-glc-copue-250d-amg-unic-propietar-IDjOvlH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j3a5w8kvdelw-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ri22tu68f8s3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bby0t7s605ql1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tobz66391tzo-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8ap21xhdqxf12-RO/image;s=750x1000,diesel,automatic,SUV,MG,Unknown,olx_jOvlH,2025-09-16T14:48:06.453399
Mercedes E300 Amg Line,"42 500 €
Prețul e negociabil",42500.0,2023,28 500,https://www.olx.ro/d/oferta/mercedes-e300-amg-line-IDjOsgC.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5ahki16wyi3s-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hhvrnok3uhax1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q26b77dbh8ar2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wq024ph372m3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y21hrbg42aue2-RO/image;s=750x1000,petrol,automatic,Berlina,MG,Unknown,olx_jOsgC,2025-09-16T14:48:21.392109
Mercedes Benz Gle 450 Mhv,51 500 €,51500.0,2020,53 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-450-mhv-IDjNRvn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pt8eh3xistsr-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/aieh9wzoemd02-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qq2s9aj1wxgl1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uhyq2y8eudkw1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ief3huhiqs8n1-RO/image;s=4000x3000,petrol,automatic,SUV,Unknown,Unknown,olx_jNRvn,2025-09-16T14:48:36.706211
Mercedes Benz X Mercedes Benz X 350,32 500 €,32500.0,2019,80 000,https://www.olx.ro/d/oferta/mercedes-benz-x-mercedes-benz-x-350-IDjFPCh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rs51ag1jhx9m3-RO/image;s=1600x739;https://frankfurt.apollo.olxcdn.com:443/v1/files/iwuf2doz6ln21-RO/image;s=1600x739;https://frankfurt.apollo.olxcdn.com:443/v1/files/b5u2vo6k26l8-RO/image;s=1600x739;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvol4dlisbpf3-RO/image;s=1600x739;https://frankfurt.apollo.olxcdn.com:443/v1/files/0n15zduicwxq-RO/image;s=1600x739,diesel,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jFPCh,2025-09-16T14:48:43.499574
Vand Mercedes Benz Cls 300D 2019 Euro 6 Amg Pack 245Cp 80000Km,37 500 €,37500.0,2019,80 000,https://www.olx.ro/d/oferta/vand-mercedes-benz-cls-300d-2019-euro-6-amg-pack-245cp-80000km-IDjNEEN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kymze2pxx44l-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/jzuac3ex7nnr1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ifq7l6gdmhr-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/xnqrb5jdxncz-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/2o80elou00ad2-RO/image;s=756x1008,diesel,automatic,Berlina,MG,Unknown,olx_jNEEN,2025-09-16T14:48:49.395017
