titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mercedes Benz Cls Amg 350D 4 Matic Burmeister3D 360 Keyless,"34 500 €
Prețul e negociabil",34500.0,2018,190 000,https://www.olx.ro/d/oferta/mercedes-benz-cls-amg-350d-4-matic-burmeister3d-360-keyless-IDjJKw9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rde58cuoxtgz1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/otqj9yoe9l2w1-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/0tbbnuo4hurl2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/drxbf29ord8c2-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/scfgym3q73e82-RO/image;s=1600x1200,diesel,automatic,Coupe,MG,Unknown,olx_jJKw9,2025-09-17T08:25:51.218937
Mercedes Gle Coupe 53 Amg 4Matic Plus,71 800 €,71800.0,2023,147 500,https://www.olx.ro/d/oferta/mercedes-gle-coupe-53-amg-4matic-plus-IDjNgPD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a2x9341v2tof2-RO/image;s=912x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/41ounr95skjo1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/khoz1durzu7v2-RO/image;s=1000x685;https://frankfurt.apollo.olxcdn.com:443/v1/files/ldf00dswrb2j-RO/image;s=922x907;https://frankfurt.apollo.olxcdn.com:443/v1/files/krlbqw9wavve2-RO/image;s=887x886,petrol,automatic,SUV,MG,Unknown,olx_jNgPD,2025-09-17T08:25:57.507060
Mercedes Cla200 Benzina,16 500 €,16500.0,2017,64 000,https://www.olx.ro/d/oferta/mercedes-cla200-benzina-IDjxmDF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i98n35m4wtjf3-RO/image;s=1736x1736;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1gnwodu1ykl3-RO/image;s=1736x1736;https://frankfurt.apollo.olxcdn.com:443/v1/files/skothdc5pzyu2-RO/image;s=1736x1736;https://frankfurt.apollo.olxcdn.com:443/v1/files/0lr3zhgei6zy2-RO/image;s=1736x1736;https://frankfurt.apollo.olxcdn.com:443/v1/files/pgdk79unntqb3-RO/image;s=1736x1736,petrol,automatic,Berlina,Unknown,Unknown,olx_jxmDF,2025-09-17T08:26:12.101504
Mercedes Benz Gla,21 999 €,21999.0,2017,88 000,https://www.olx.ro/d/oferta/mercedes-benz-gla-IDjx38o.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dgkt9qulb54e1-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptpfm8mq0zhi3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/oyby5d8fjp653-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/4r8umhwp0rzs2-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/6hwfkwxlkfb52-RO/image;s=1813x1360,diesel,automatic,SUV,Unknown,Unknown,olx_jx38o,2025-09-17T08:26:32.719960
Mercedes Glc 250,10 500 €,10500.0,2019,61 000,https://www.olx.ro/d/oferta/mercedes-glc-250-IDjODoN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3owho449qlam1-RO/image;s=1020x1356;https://frankfurt.apollo.olxcdn.com:443/v1/files/lipwaycpf6a21-RO/image;s=1080x1148;https://frankfurt.apollo.olxcdn.com:443/v1/files/7pz9l7oyc2kp-RO/image;s=1625x1056;https://frankfurt.apollo.olxcdn.com:443/v1/files/rtmesjg2lilu3-RO/image;s=1920x1536;https://frankfurt.apollo.olxcdn.com:443/v1/files/em741ocib2ha3-RO/image;s=1920x1536,petrol,automatic,SUV,Unknown,Unknown,olx_jODoN,2025-09-17T08:27:06.657324
Mercedes Benz A35 Amg 2019 4Matic 4X4 306 Cp Euro 6D Panoramic,"30 500 €
Prețul e negociabil",30500.0,2019,55 129,https://www.olx.ro/d/oferta/mercedes-benz-a35-amg-2019-4matic-4x4-306-cp-euro-6d-panoramic-IDjF864.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/aiba9b75i4c53-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gli6p5oisik63-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/3nwzanaozlze1-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/93x953kr16d31-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/kzm9lxatesvu-RO/image;s=4032x3024,petrol,automatic,Hatchback,MG,Unknown,olx_jF864,2025-09-17T08:27:32.438492
Mercedes Gle 350,"27 500 €
Prețul e negociabil",27500.0,2017,194 000,https://www.olx.ro/d/oferta/mercedes-gle-350-IDjIAOt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7fx2cx9abomi3-RO/image;s=1170x2532;https://frankfurt.apollo.olxcdn.com:443/v1/files/e7fx8djcquhp3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/jcwbezg867ho3-RO/image;s=1170x2532;https://frankfurt.apollo.olxcdn.com:443/v1/files/8k6btztar2vr3-RO/image;s=1170x2532;https://frankfurt.apollo.olxcdn.com:443/v1/files/nq4kmarv5fh61-RO/image;s=3024x4032,diesel,automatic,SUV,Unknown,Unknown,olx_jIAOt,2025-09-17T08:27:45.944505
Mercedes Benz E 300De 306 Cp Plung In Hybrid Camera Distronic,"29 900 €
Prețul e negociabil",29900.0,2020,157 000,https://www.olx.ro/d/oferta/mercedes-benz-e-300de-306-cp-plung-in-hybrid-camera-distronic-IDjOCz6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vn0dj59ss94s2-RO/image;s=1800x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3331xg5sze9i1-RO/image;s=1800x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/jkv2l0guee0l3-RO/image;s=1500x1800;https://frankfurt.apollo.olxcdn.com:443/v1/files/jz7rneod1dic3-RO/image;s=1500x1800;https://frankfurt.apollo.olxcdn.com:443/v1/files/4fv6pa8ysx223-RO/image;s=1800x1500,diesel,automatic,Berlina,Unknown,Unknown,olx_jOCz6,2025-09-17T08:28:06.714830
Mercedes Benz Gle 350 D 4Matic 9G Tronic Amg Line,46 000 €,46000.0,2019,126 603,https://www.olx.ro/d/oferta/mercedes-benz-gle-350-d-4matic-9g-tronic-amg-line-IDjDk0Q.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/totkadohn79i3-RO/image;s=4080x3060;https://frankfurt.apollo.olxcdn.com:443/v1/files/i6xtgjwoml5h-RO/image;s=3875x2906;https://frankfurt.apollo.olxcdn.com:443/v1/files/oeei50uzg8ps-RO/image;s=4080x3060;https://frankfurt.apollo.olxcdn.com:443/v1/files/mlbchs9dsxis-RO/image;s=3988x2977;https://frankfurt.apollo.olxcdn.com:443/v1/files/og9gswrgutkd1-RO/image;s=4080x3060,diesel,automatic,SUV,MG,Unknown,olx_jDk0Q,2025-09-17T08:28:35.921965
Mercedes Clasa A Hatchback 2020 80 100Km Mercedes Certified,20 500 €,20500.0,2020,80.100,https://www.olx.ro/d/oferta/mercedes-clasa-a-hatchback-2020-80-100km-mercedes-certified-IDjvjWi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jqwd3k881nu12-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qtfjhxyjnwee2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7o6xxwjdx97n3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/v0121oojm7471-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9qfv3h0efb7b1-RO/image;s=1000x750,petrol,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jvjWi,2025-09-17T08:28:43.984510
Mercedes Amg A200 Automat 8 1 150 Cp,"17 800 €
Prețul e negociabil",17800.0,2019,195 000,https://www.olx.ro/d/oferta/mercedes-amg-a200-automat-8-1-150-cp-IDjdVlo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d15jg0bo2y6c1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cl2u4yib6bwv3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ej4hh9drl9t1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qqk6yywn5tdw2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fq95hdy8cvn22-RO/image;s=750x1000,diesel,automatic,Hatchback,MG,Unknown,olx_jdVlo,2025-09-17T08:28:49.907055
Mercedes S500 Amg 4 7 Benzina 470 Cp 4 Matic An 2018 Extra Full,47 500 €,47500.0,2018,157 000,https://www.olx.ro/d/oferta/mercedes-s500-amg-4-7-benzina-470-cp-4-matic-an-2018-extra-full-IDjO1MF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hxmdgvhrwcso3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/c10qlc6puj3i3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ec0friuhqtgx-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ki55tkzk6z6s-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/s56szpkrktys1-RO/image;s=2000x1500,petrol,automatic,Coupe,MG,Unknown,olx_jO1MF,2025-09-17T08:29:16.798021
Mercedes E43 Amg 4Matic,40 000 €,40000.0,2017,123 000,https://www.olx.ro/d/oferta/mercedes-e43-amg-4matic-IDjMRkP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9e91ggz3secl3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/bz9wwwh7znyy-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/udsifju1ayo13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kssm0a0ij4v42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/93c7v9zfkhiu1-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jMRkP,2025-09-17T08:29:24.290378
Vamd Mercedes Benz Gla 250,"19 500 €
Prețul e negociabil",19500.0,2018,115 000,https://www.olx.ro/d/oferta/vamd-mercedes-benz-gla-250-IDjxhVl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/iyjnvd75n1v41-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vr9px9q8o1ek-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yz51jxf89quu2-RO/image;s=751x1000,petrol,automatic,SUV,Unknown,Unknown,olx_jxhVl,2025-09-17T08:29:31.608694
Mercedes S63S Coupe 2017 Extra Full Variante Auto,59 990 €,59990.0,2017,149 000,https://www.olx.ro/d/oferta/mercedes-s63s-coupe-2017-extra-full-variante-auto-IDjMFtM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ons8aulkmc413-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytjmailteaao3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wdrv05q622o22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/q9knwwxn7ica1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rivinyc401na-RO/image;s=1000x1000,petrol,automatic,Coupe,Unknown,Unknown,olx_jMFtM,2025-09-17T08:29:38.869106
Mercedes Benz Gle Coupe,35 000 €,35000.0,2017,175 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-coupe-IDjOByf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2lovymd3mszx2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/e2lx51vip6bf1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/69yhfq8vjs3s2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fer03rk8ltmk1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cayzwyf138s31-RO/image;s=1000x750,diesel,automatic,SUV,Unknown,Unknown,olx_jOByf,2025-09-17T08:29:58.981401
Mercedes Benz A35 Amg 2019 4Matic 4X4 306 Cp Euro 6D Panoramic,"30 500 €
Prețul e negociabil",30500.0,2019,55 129,https://www.olx.ro/d/oferta/mercedes-benz-a35-amg-2019-4matic-4x4-306-cp-euro-6d-panoramic-IDjF864.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/aiba9b75i4c53-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gli6p5oisik63-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/3nwzanaozlze1-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/93x953kr16d31-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/kzm9lxatesvu-RO/image;s=4032x3024,petrol,automatic,Hatchback,MG,Unknown,olx_jF864,2025-09-17T08:30:34.187413
Porsche Panamera 4S,"52 500 €
Prețul e negociabil",52500.0,2018,140 000,https://www.olx.ro/d/oferta/porsche-panamera-4s-IDjLcZp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2ay1uolsznt62-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftpu3iyyxtjm-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4dnvyjqjey2p-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dltwlv0mq01g2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pnfalxtvflx5-RO/image;s=1320x973,diesel,automatic,Berlina,Porsche,Panamera,olx_jLcZp,2025-09-17T08:30:47.470000
Porsche Macan 140000 Km 2 0 Benzina Garantie,34 000 €,34000.0,2018,140 000,https://www.olx.ro/d/oferta/porsche-macan-140000-km-2-0-benzina-garantie-IDjOGqJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0cgoiea5lk7f1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vhwrvjaxgvxo2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n3zhmh59vuea3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lt0vvzr2jv3r2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1rlrp2fpc487-RO/image;s=750x1000,petrol,N/A,SUV,Porsche,Macan,olx_jOGqJ,2025-09-17T08:30:53.902897
